008,100,245,500,856,LDR
070529s9999    xx            000 0 und d,"1\$aAmundsen, Roald,$d1872-1928.",14$aThe South Pole$h[electronic resource].,\\$aAn ebook provided by Project Gutenberg Australia.,40$uhttp://gutenberg.net.au/ebooks/e00111.txt ,00304nam  2200085ua 45e0
